373,Huyện Gia Viễn,huyện,huyen_gia_vien,gia_vien,37
374,Huyện Hoa Lư,huyện,huyen_hoa_lu,hoa_lu,37
375,Huyện Yên Khánh,huyện,huyen_yen_khanh,yen_khanh,37
376,Huyện Kim Sơn,huyện,huyen_kim_son,kim_son,37
377,Huyện Yên Mô,huyện,huyen_yen_mo,yen_mo,37
380,Thành phố Thanh Hóa,thành phố,thanh_pho_thanh_hoa,thanh_hoa,38
381,Thị xã Bỉm Sơn,thị xã,thi_xa_bim_son,bim_son,38
382,Thành phố Sầm Sơn,thành phố,thanh_pho_sam_son,sam_son,38
384,Huyện Mường Lát,huyện,huyen_muong_lat,muong_lat,38
385,Huyện Quan Hóa,huyện,huyen_quan_hoa,quan_hoa,38
386,Huyện Bá Thước,huyện,huyen_ba_thuoc,ba_thuoc,38
387,Huyện Quan Sơn,huyện,huyen_quan_son,quan_son,38
388,Huyện Lang Chánh,huyện,huyen_lang_chanh,lang_chanh,38
389,Huyện Ngọc Lặc,huyện,huyen_ngoc_lac,ngoc_lac,38
390,Huyện Cẩm Thủy,huyện,huyen_cam_thuy,cam_thuy,38
391,Huyện Thạch Thành,huyện,huyen_thach_thanh,thach_thanh,38
392,Huyện Hà Trung,huyện,huyen_ha_trung,ha_trung,38
393,Huyện Vĩnh Lộc,huyện,huyen_vinh_loc,vinh_loc,38
394,Huyện Yên Định,huyện,huyen_yen_dinh,yen_dinh,38
395,Huyện Thọ Xuân,huyện,huyen_tho_xuan,tho_xuan,38
396,Huyện Thường Xuân,huyện,huyen_thuong_xuan,thuong_xuan,38
397,Huyện Triệu Sơn,huyện,huyen_trieu_son,trieu_son,38
398,Huyện Thiệu Hóa,huyện,huyen_thieu_hoa,thieu_hoa,38
399,Huyện Hoằng Hóa,huyện,huyen_hoang_hoa,hoang_hoa,38
400,Huyện Hậu Lộc,huyện,huyen_hau_loc,hau_loc,38
401,Huyện Nga Sơn,huyện,huyen_nga_son,nga_son,38
402,Huyện Như Xuân,huyện,huyen_nhu_xuan,nhu_xuan,38
403,Huyện Như Thanh,huyện,huyen_nhu_thanh,nhu_thanh,38
404,Huyện Nông Cống,huyện,huyen_nong_cong,nong_cong,38
405,Huyện Đông Sơn,huyện,huyen_dong_son,dong_son,38
406,Huyện Quảng Xương,huyện,huyen_quang_xuong,quang_xuong,38
407,Thị xã Nghi Sơn,thị xã,thi_xa_nghi_son,nghi_son,38
412,Thành phố Vinh,thành phố,thanh_pho_vinh,vinh,40
413,Thị xã Cửa Lò,thị xã,thi_xa_cua_lo,cua_lo,40
414,Thị xã Thái Hoà,thị xã,thi_xa_thai_hoa,thai_hoa,40
415,Huyện Quế Phong,huyện,huyen_que_phong,que_phong,40
416,Huyện Quỳ Châu,huyện,huyen_quy_chau,quy_chau,40
417,Huyện Kỳ Sơn,huyện,huyen_ky_son,ky_son,40
418,Huyện Tương Dương,huyện,huyen_tuong_duong,tuong_duong,40
419,Huyện Nghĩa Đàn,huyện,huyen_nghia_dan,nghia_dan,40
420,Huyện Quỳ Hợp,huyện,huyen_quy_hop,quy_hop,40
421,Huyện Quỳnh Lưu,huyện,huyen_quynh_luu,quynh_luu,40
422,Huyện Con Cuông,huyện,huyen_con_cuong,con_cuong,40
423,Huyện Tân Kỳ,huyện,huyen_tan_ky,tan_ky,40
424,Huyện Anh Sơn,huyện,huyen_anh_son,anh_son,40
425,Huyện Diễn Châu,huyện,huyen_dien_chau,dien_chau,40
426,Huyện Yên Thành,huyện,huyen_yen_thanh,yen_thanh,40
427,Huyện Đô Lương,huyện,huyen_do_luong,do_luong,40
428,Huyện Thanh Chương,huyện,huyen_thanh_chuong,thanh_chuong,40
429,Huyện Nghi Lộc,huyện,huyen_nghi_loc,nghi_loc,40
430,Huyện Nam Đàn,huyện,huyen_nam_dan,nam_dan,40
431,Huyện Hưng Nguyên,huyện,huyen_hung_nguyen,hung_nguyen,40
432,Thị xã Hoàng Mai,thị xã,thi_xa_hoang_mai,hoang_mai,40
436,Thành phố Hà Tĩnh,thành phố,thanh_pho_ha_tinh,ha_tinh,42
437,Thị xã Hồng Lĩnh,thị xã,thi_xa_hong_linh,hong_linh,42
439,Huyện Hương Sơn,huyện,huyen_huong_son,huong_son,42
440,Huyện Đức Thọ,huyện,huyen_duc_tho,duc_tho,42
441,Huyện Vũ Quang,huyện,huyen_vu_quang,vu_quang,42
442,Huyện Nghi Xuân,huyện,huyen_nghi_xuan,nghi_xuan,42
443,Huyện Can Lộc,huyện,huyen_can_loc,can_loc,42
444,Huyện Hương Khê,huyện,huyen_huong_khe,huong_khe,42
445,Huyện Thạch Hà,huyện,huyen_thach_ha,thach_ha,42
446,Huyện Cẩm Xuyên,huyện,huyen_cam_xuyen,cam_xuyen,42
447,Huyện Kỳ Anh,huyện,huyen_ky_anh,huyen_ky_anh,42
448,Huyện Lộc Hà,huyện,huyen_loc_ha,loc_ha,42
449,Thị xã Kỳ Anh,thị xã,thi_xa_ky_anh,ky_anh,42
450,Thành Phố Đồng Hới,thành phố,thanh_pho_dong_hoi,dong_hoi,44
452,Huyện Minh Hóa,huyện,huyen_minh_hoa,minh_hoa,44
453,Huyện Tuyên Hóa,huyện,huyen_tuyen_hoa,tuyen_hoa,44
454,Huyện Quảng Trạch,huyện,huyen_quang_trach,quang_trach,44
455,Huyện Bố Trạch,huyện,huyen_bo_trach,bo_trach,44
456,Huyện Quảng Ninh,huyện,huyen_quang_ninh,quang_ninh,44
457,Huyện Lệ Thủy,huyện,huyen_le_thuy,le_thuy,44
458,Thị xã Ba Đồn,thị xã,thi_xa_ba_don,ba_don,44
461,Thành phố Đông Hà,thành phố,thanh_pho_dong_ha,dong_ha,45
462,Thị xã Quảng Trị,thị xã,thi_xa_quang_tri,quang_tri,45
464,Huyện Vĩnh Linh,huyện,huyen_vinh_linh,vinh_linh,45
465,Huyện Hướng Hóa,huyện,huyen_huong_hoa,huong_hoa,45
466,Huyện Gio Linh,huyện,huyen_gio_linh,gio_linh,45
467,Huyện Đa Krông,huyện,huyen_da_krong,da_krong,45
468,Huyện Cam Lộ,huyện,huyen_cam_lo,cam_lo,45
469,Huyện Triệu Phong,huyện,huyen_trieu_phong,trieu_phong,45
470,Huyện Hải Lăng,huyện,huyen_hai_lang,hai_lang,45
471,Huyện Cồn Cỏ,huyện,huyen_con_co,con_co,45
474,Thành phố Huế,thành phố,thanh_pho_hue,hue,46
476,Huyện Phong Điền,huyện,huyen_phong_dien,phong_dien,46
477,Huyện Quảng Điền,huyện,huyen_quang_dien,quang_dien,46
478,Huyện Phú Vang,huyện,huyen_phu_vang,phu_vang,46
479,Thị xã Hương Thủy,thị xã,thi_xa_huong_thuy,huong_thuy,46
480,Thị xã Hương Trà,thị xã,thi_xa_huong_tra,huong_tra,46
481,Huyện A Lưới,huyện,huyen_a_luoi,a_luoi,46
482,Huyện Phú Lộc,huyện,huyen_phu_loc,phu_loc,46
483,Huyện Nam Đông,huyện,huyen_nam_dong,nam_dong,46
490,Quận Liên Chiểu,quận,quan_lien_chieu,lien_chieu,48
491,Quận Thanh Khê,quận,quan_thanh_khe,thanh_khe,48
492,Quận Hải Châu,quận,quan_hai_chau,hai_chau,48
